"","status","geometry","type","source","sYear","Órgãos Beneficiados","Fase","Quantidade de UH","Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Bairro"," CEP"," Município"," Código do Município"," UF"," Região"," Longitude","Latitude","id"
"806","Funciona","POINT (-47.555455 -22.413216)","SPE",NA,NA," DEPARTAMENTO ESTADUAL DE TRANSITO-DETRAN"," Entregue"," 1"," "," SPE"," 34500"," 107000"," JARDIM ITAPUA"," 13501590"," RIO CLARO"," 3543907"," SP"," AU PIRACICABA"," -47.555455"," -22.413216",806
"807","Funciona","POINT (-47.145662 -22.965178)","SPE",NA,NA," UNIVERSIDADE ESTADUAL CAMPINAS - UNICAMP"," Entregue"," 1"," "," SPE"," 7005,11"," 172000"," RECANTO DO SOL"," 13056674"," CAMPINAS"," 3509502"," SP"," RMC"," -47.145662"," -22.965178",807
"808","Funciona","POINT (-48.063071 -23.583945)","SPE",NA,NA," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 34500"," 115000"," VILA PIEDADE"," 18210575"," ITAPETININGA"," 3522307"," SP"," ESP"," -48.063071"," -23.583945",808
"809","Funciona","POINT (-49.107801 -22.309119)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 124500"," PQ JARAGUA"," 17066150"," BAURU"," 3506003"," SP"," ESP"," -49.107801"," -22.309119",809
"810","Funciona","POINT (-50.419435 -21.226485)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 5363,31"," 115000"," JARDIM PANORAMA"," 16013150"," ARAÇATUBA"," 3502804"," SP"," ESP"," -50.419435"," -21.226485",810
"811","Funciona","POINT (-46.303657 -23.54734)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 140050"," VILA URUPES"," 08615000"," SUZANO"," 3552502"," SP"," RMSP"," -46.303657"," -23.54734",811
"812","Funciona","POINT (-46.437257 -23.559427)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 27731,41"," 155492,01"," "," 8260030"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.437257"," -23.559427",812
"813","Funciona","POINT (-47.41119 -23.476333)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 52000,64"," 99990"," APARECIDINHA"," 18087185"," SOROCABA"," 3552205"," SP"," RMS"," -47.41119"," -23.476333",813
"814","Funciona","POINT (-46.721915 -24.133696)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 33834,31"," 135000"," PQ NOVO IMIGRA"," 11730000"," MONGAGUÁ"," 3531100"," SP"," RMBS"," -46.721915"," -24.133696",814
"815","Funciona","POINT (-46.292395 -23.543176)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 27422,22"," 137450,04"," VILA URUPES"," 08615000"," SUZANO"," 3552502"," SP"," RMSP"," -46.292395"," -23.543176",815
"816","Funciona","POINT (-45.608854 -23.035352)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 129500"," PIRACANGAGUA"," 12080000"," TAUBATÉ"," 3554102"," SP"," RMVPLN"," -45.608854"," -23.035352",816
"817","Funciona","POINT (-47.876186 -21.005078)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 14866,62"," 90000"," VILA BOURBON"," 14680970"," JARDINÓPOLIS"," 3525102"," SP"," ESP"," -47.876186"," -21.005078",817
"818","Funciona","POINT (-46.593969 -24.073228)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 26734,56"," 155000"," JARDIM SOLEMAR II"," 11710270"," PRAIA GRANDE"," 3541000"," SP"," RMBS"," -46.593969"," -24.073228",818
"819","Funciona","POINT (-49.413467 -20.77686)","SPE",NA,NA," FAZENDA"," Entregue"," 1"," "," SPE"," 19397,01"," 145000"," SOLO SAGRADO I"," 15044340"," SÃO JOSÉ DO RIO PRETO"," 3549805"," SP"," ESP"," -49.413467"," -20.77686",819
"820","Funciona","POINT (-47.796656 -21.154867)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 135000"," CAMPOS ELISEOS"," 14080460"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.796656"," -21.154867",820
"821","Funciona","POINT (-47.645727 -22.724797)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 3100"," 143500"," JD CALIFORNIA"," 13400970"," PIRACICABA"," 3538709"," SP"," AU PIRACICABA"," -47.645727"," -22.724797",821
"822","Funciona","POINT (-46.292359 -23.543168)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 148852,84"," VILA URUPES"," 08615000"," SUZANO"," 3552502"," SP"," RMSP"," -46.292359"," -23.543168",822
"823","Funciona","POINT (-50.548464 -20.684183)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 90000"," JARDIM BOA VISTA"," 15350000"," AURIFLAMA"," 3504206"," SP"," ESP"," -50.548464"," -20.684183",823
"824","Funciona","POINT (-45.912405 -23.141922)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 18129,92"," 145000"," ALTOS DA VL PAIVA"," 12213066"," SÃO JOSÉ DOS CAMPOS"," 3549904"," SP"," RMVPLN"," -45.912405"," -23.141922",824
"825","Funciona","POINT (-46.460228 -23.61191)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 183800"," SAO MATEUS"," 8330430"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.460228"," -23.61191",825
"826","Funciona","POINT (-47.613304 -22.751096)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 130000"," POMPEIA"," 13425620"," PIRACICABA"," 3538709"," SP"," AU PIRACICABA"," -47.613304"," -22.751096",826
"827","Funciona","POINT (-45.935381 -23.3171)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 112000"," JD PARAISO"," 12316330"," JACAREÍ"," 3524402"," SP"," RMVPLN"," -45.935381"," -23.3171",827
"828","Funciona","POINT (-51.082129 -21.697433)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 16152,14"," 90000"," JD PAULISTA"," 17800000"," ADAMANTINA"," 3500105"," SP"," ESP"," -51.082129"," -21.697433",828
"829","Funciona","POINT (-47.038158 -23.154704)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 12914,17"," 115000"," RES PACAEMBU"," 13295000"," ITUPEVA"," 3524006"," SP"," AU JUNDIAÍ"," -47.038158"," -23.154704",829
"830","Funciona","POINT (-46.332939 -23.460099)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 23720,16"," 108700,46"," CAMPO DA VENDA"," 8599610"," ITAQUAQUECETUBA"," 3523107"," SP"," RMSP"," -46.332939"," -23.460099",830
"831","Funciona","POINT (-48.027248 -23.573259)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 28858,25"," 115000"," RES.CAMBARA - VL POPULAR"," 18052900"," ITAPETININGA"," 3522307"," SP"," ESP"," -48.027248"," -23.573259",831
"832","Funciona","POINT (-47.666712 -22.751966)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 21776,50"," 115000"," JUPIA"," 13403346"," PIRACICABA"," 3538709"," SP"," AU PIRACICABA"," -47.666712"," -22.751966",832
"833","Funciona","POINT (-46.760586 -24.170416)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 31710,41"," 146000"," VILA SUARAO NOVA ITANHAEM"," 11740000"," ITANHAÉM"," 3522109"," SP"," RMBS"," -46.760586"," -24.170416",833
"834","Funciona","POINT (-46.29605 -23.561799)","SPE",NA,NA," UNIVERSIDADE DE SAO PAULO-USP"," Entregue"," 1"," "," SPE"," 23977,64"," 150000"," JARDIM MAITE"," 8616605"," SUZANO"," 3552502"," SP"," RMSP"," -46.29605"," -23.561799",834
"835","Funciona","POINT (-45.365285 -22.888992)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 11379,13"," 115000"," TAIPAS"," 12446450"," PINDAMONHANGABA"," 3538006"," SP"," RMVPLN"," -45.365285"," -22.888992",835
"836","Funciona","POINT (-45.535662 -22.997603)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 15070,51"," 119000"," AGUA QUENTE"," 12062732"," TAUBATÉ"," 3554102"," SP"," RMVPLN"," -45.535662"," -22.997603",836
"837","Funciona","POINT (-47.038244 -23.15496)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 34500"," 115000"," RES PACAEMBU"," 13295000"," ITUPEVA"," 3524006"," SP"," AU JUNDIAÍ"," -47.038244"," -23.15496",837
"838","Funciona","POINT (-49.351378 -20.826975)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 34500"," 145000"," SòO JUDAS"," 15075350"," SÃO JOSÉ DO RIO PRETO"," 3549805"," SP"," ESP"," -49.351378"," -20.826975",838
"839","Funciona","POINT (-46.826173 -23.553971)","SPE",NA,NA," UNIVERSIDADE DE SAO PAULO-USP"," Entregue"," 1"," "," SPE"," 13652,28"," 181440"," VILA SYLVIANIA"," 6330000"," CARAPICUÍBA"," 3510609"," SP"," RMSP"," -46.826173"," -23.553971",839
"840","Funciona","POINT (-48.50947 -21.403869)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 26337,88"," 115000"," JD SOBRAL 6"," 15900000"," TAQUARITINGA"," 3553708"," SP"," ESP"," -48.50947"," -21.403869",840
"841","Funciona","POINT (-47.479149 -23.519939)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 10530,70"," 126100"," VILA AZZI"," 18046161"," SOROCABA"," 3552205"," SP"," RMS"," -47.479149"," -23.519939",841
"842","Funciona","POINT (-45.718561 -23.105373)","SPE",NA,NA," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 33142,25"," 140000"," DA GRAMA"," 12287650"," CAÇAPAVA"," 3508504"," SP"," RMVPLN"," -45.718561"," -23.105373",842
"843","Funciona","POINT (-45.548714 -22.964675)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 11368,67"," 150000"," CAMINHO NOVO "," 12120000"," TREMEMBÉ"," 3554805"," SP"," RMVPLN"," -45.548714"," -22.964675",843
"844","Funciona","POINT (-47.677383 -22.696745)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 26687,67"," 125000"," JARDIM SAO FRANCISCO"," 13403600"," PIRACICABA"," 3538709"," SP"," ESP"," -47.677383"," -22.696745",844
"845","Funciona","POINT (-48.42861 -22.919943)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 7280,38"," 94900"," RES. CONVIVIO"," 18605258"," BOTUCATU"," 3507506"," SP"," ESP"," -48.42861"," -22.919943",845
"846","Funciona","POINT (-46.528704 -23.427676)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 28900,95"," 148920,50"," DOS MORROS"," 7135313"," GUARULHOS"," 3518800"," SP"," RMSP"," -46.528704"," -23.427676",846
"847","Funciona","POINT (-47.374767 -20.564816)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 27289,71"," 145000"," RECANTO ELIMAR"," 14400000"," FRANCA"," 3516200"," SP"," ESP"," -47.374767"," -20.564816",847
"848","Funciona","POINT (-46.915392 -22.35473)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 23472,31"," 115000"," JARDIM SUECIA"," 13848000"," MOGI GUAÇU"," 3530706"," SP"," ESP"," -46.915392"," -22.35473",848
"849","Funciona","POINT (-49.973897 -22.229903)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 31861,55"," 100000"," JD CAVALLARI"," 17526430"," MARÍLIA"," 3529005"," SP"," ESP"," -49.973897"," -22.229903",849
"850","Funciona","POINT (-45.369793 -22.884296)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3521,17"," 112000"," TAIPAS "," 12446160"," PINDAMONHANGABA"," 3538006"," SP"," RMVPLN"," -45.369793"," -22.884296",850
"851","Funciona","POINT (-47.661676 -22.777077)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 143000"," CAMPESTRE"," 13401630"," PIRACICABA"," 3538709"," SP"," AU PIRACICABA"," -47.661676"," -22.777077",851
"852","Funciona","POINT (-46.23325 -23.545936)","SPE",NA,NA," SAUDE"," Entregue"," 1"," "," SPE"," 17242,76"," 165000"," VILA BELA FLOR"," 8745280"," MOGI DAS CRUZES"," 3530607"," MG"," RMSP"," -46.23325"," -23.545936",852
"853","Funciona","POINT (-47.878839 -22.033613)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 25597,67"," 115000"," REC SAO JUDAS"," 13571271"," SÃO CARLOS"," 3548906"," SP"," ESP"," -47.878839"," -22.033613",853
"854","Funciona","POINT (-46.441769 -24.014211)","SPE",NA,NA," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 20110"," 125000"," VILA ELIDA"," 11702510"," PRAIA GRANDE"," 3541000"," SP"," RMBS"," -46.441769"," -24.014211",854
"855","Funciona","POINT (-46.81302 -24.192593)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 34500"," 130000"," 242"," 11740000"," ITANHAÉM"," 3522109"," SP"," RMBS"," -46.81302"," -24.192593",855
"856","Funciona","POINT (-49.802381 -21.60527)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 25940,98"," 90000"," CENTRO"," 16430000"," GUAIÇARA"," 3517208"," SP"," ESP"," -49.802381"," -21.60527",856
"857","Funciona","POINT (-48.028218 -23.564266)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 7016,20"," 100000"," VILA PRADO"," 18212480"," ITAPETININGA"," 3522307"," SP"," ESP"," -48.028218"," -23.564266",857
"858","Funciona","POINT (-48.145577 -21.832143)","SPE",NA,NA," UNIV.EST. JULIO DE MESQUITA FILHO  UNESP"," Entregue"," 1"," "," SPE"," 10037,51"," 85000"," JARDIM IGUATEM"," 14808212"," ARARAQUARA"," 3503208"," SP"," ESP"," -48.145577"," -21.832143",858
"859","Funciona","POINT (-47.591354 -23.668696)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 29406,49"," 130000"," JD STA HELENA"," 18160000"," SALTO DE PIRAPORA"," 3545308"," SP"," RMS"," -47.591354"," -23.668696",859
"860","Funciona","POINT (-47.833371 -21.136164)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 34500"," 134000"," "," 14065659"," RIBEIRÃO PRETO"," 3543402"," SP"," ESP"," -47.833371"," -21.136164",860
"861","Funciona","POINT (-48.511632 -21.420944)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 15728,86"," 115000"," JD DOS IPES"," 15900000"," TAQUARITINGA"," 3553708"," SP"," ESP"," -48.511632"," -21.420944",861
"862","Funciona","POINT (-46.528119 -24.046653)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 100000"," VILA CAICARA"," 11706330"," PRAIA GRANDE"," 3541000"," SP"," RMBS"," -46.528119"," -24.046653",862
"863","Funciona","POINT (-48.209838 -21.792253)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 33813,80"," 114000"," PQ LARANJEIRAS"," 14801719"," ARARAQUARA"," 3503208"," SP"," ESP"," -48.209838"," -21.792253",863
"864","Funciona","POINT (-45.947157 -23.312531)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 25492,59"," 125000"," "," 12318001"," JACAREÍ"," 3524402"," SP"," RMVPLN"," -45.947157"," -23.312531",864
"865","Funciona","POINT (-47.198851 -22.849262)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 17146,68"," 121086,52"," CHAC PANAINO"," 13185185"," HORTOLÂNDIA"," 3519071"," SP"," RMC"," -47.198851"," -22.849262",865
"866","Funciona","POINT (-46.942092 -22.358748)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 30568,71"," 115000"," D SUECIA                                         "," 13840900"," MOGI GUAÇU"," 3530706"," SP"," ESP"," -46.942092"," -22.358748",866
"867","Funciona","POINT (-46.587447 -23.59043)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 24346,07"," 148500"," JD IBITIRAMA"," 3153000"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.587447"," -23.59043",867
"868","Funciona","POINT (-48.027958 -23.565171)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 34500"," 110600"," VILA PRADO"," 18212480"," ITAPETININGA"," 3522307"," SP"," ESP"," -48.027958"," -23.565171",868
"869","Funciona","POINT (-46.356744 -23.539724)","SPE",NA,NA," HOSPITAL DAS CLINICAS FAC.MED. DA USP"," Entregue"," 1"," "," SPE"," 33215,94"," 141500"," VILA CORREA"," 8502320"," FERRAZ DE VASCONCELOS"," 3515707"," SP"," RMSP"," -46.356744"," -23.539724",869
"870","Funciona","POINT (-47.53352 -22.457397)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 27731,83"," 115000"," JARDIM SOMAR"," 11750000"," SANTA GERTRUDES"," 3546702"," SP"," RMBS"," -47.53352"," -22.457397",870
"871","Funciona","POINT (-45.850934 -23.217195)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 150098,08"," P R FLAMBOYANT"," 12227801"," SÃO JOSÉ DOS CAMPOS"," 3549904"," SP"," RMVPLN"," -45.850934"," -23.217195",871
"872","Funciona","POINT (-48.054231 -23.604933)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 30626,49"," 115000"," VILA CAMARAO"," 18205680"," ITAPETININGA"," 3522307"," SP"," ESP"," -48.054231"," -23.604933",872
"873","Funciona","POINT (-50.427209 -22.664833)","SPE",NA,NA," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 34500"," 115000"," V RIBEIRO"," 19812000"," ASSIS"," 3504008"," SP"," ESP"," -50.427209"," -22.664833",873
"874","Funciona","POINT (-47.762897 -21.015864)","SPE",NA,NA," PLANEJAMENTO E DESENVOLVIMENTO REGIONAL"," Entregue"," 1"," "," SPE"," 28350,82"," 90000"," LOT ST ANTONIO"," 14680000"," JARDINÓPOLIS"," 3525102"," SP"," ESP"," -47.762897"," -21.015864",874
"875","Funciona","POINT (-45.553797 -22.996067)","SPE",NA,NA," SAO PAULO PREVIDENCIA-SPPREV"," Entregue"," 1"," "," SPE"," 12851,79"," 190000"," AREIÂO"," 12061570"," TAUBATÉ"," 3554102"," SP"," RMVPLN"," -45.553797"," -22.996067",875
"876","Funciona","POINT (-47.687191 -22.720514)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 137900"," GLEBAS CALIFORNIA"," 13403150"," PIRACICABA"," 3538709"," SP"," ESP"," -47.687191"," -22.720514",876
"877","Funciona","POINT (-47.391304 -22.56439)","SPE",NA,NA," TRIBUNAL DE JUSTICA DE SAO PAULO"," Entregue"," 1"," "," SPE"," 7622,85"," 129000"," VILA CAMARGO"," 13486083"," LIMEIRA"," 3526902"," SP"," AU PIRACICABA"," -47.391304"," -22.56439",877
"878","Funciona","POINT (-50.345995 -21.276)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 29878,12"," 115000"," RESIDENCIAL PRADO"," 16201265"," BIRIGUI"," 3506508"," SP"," ESP"," -50.345995"," -21.276",878
"879","Funciona","POINT (-47.318829 -22.719689)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 13757,57"," 190000"," JAGUARI"," 13473701"," AMERICANA"," 3501608"," SP"," RMC"," -47.318829"," -22.719689",879
"880","Funciona","POINT (-46.716731 -23.469347)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 150000"," JD DA BALSA II"," 13470692"," AMERICANA"," 3501608"," SP"," RMC"," -46.716731"," -23.469347",880
"881","Funciona","POINT (-47.120998 -22.943506)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 24728,10"," 150000"," PQ RESIDENCIAL VILA UNIAO"," 13060745"," CAMPINAS"," 3509502"," SP"," RMC"," -47.120998"," -22.943506",881
"882","Funciona","POINT (-48.923654 -23.102371)","SPE",NA,NA," ADMINISTRACAO PENITENCIARIA"," Entregue"," 1"," "," SPE"," 3100"," 94900"," RS SAO ROGERIO"," 18706727"," AVARÉ"," 3504503"," SP"," ESP"," -48.923654"," -23.102371",882
"883","Funciona","POINT (-48.550004 -22.51734)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 24031,23"," 90000"," SAO JOSE II"," 17350000"," IGARAÇU DO TIETÊ"," 3520004"," SP"," ESP"," -48.550004"," -22.51734",883
"884","Funciona","POINT (-50.498926 -21.933055)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 100000"," RES PQ DOS SABIAS"," 17602460"," TUPÃ"," 3555000"," SP"," ESP"," -50.498926"," -21.933055",884
"885","Funciona","POINT (-45.542865 -23.075313)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 130000"," CATAGUA"," 12092320"," TAUBATÉ"," 3554102"," SP"," RMVPLN"," -45.542865"," -23.075313",885
"886","Funciona","POINT (-46.182362 -23.513177)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 34500"," 162004,50"," MOGILAR"," 8773380"," MOGI DAS CRUZES"," 3530607"," SP"," RMSP"," -46.182362"," -23.513177",886
"887","Funciona","POINT (-46.633309 -23.550519)","SPE",NA,NA," UNIV.EST. JULIO DE MESQUITA FILHO  UNESP"," Entregue"," 1"," "," SPE"," 3100"," 137300"," SAO MANOEL"," 12515305"," GUARATINGUETÁ"," 3518404"," SP"," RMVPLN"," -46.633309"," -23.550519",887
"888","Funciona","POINT (-46.91973 -22.357216)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 31762,54"," 115000"," JD SUECIA"," 13848490"," MOGI GUAÇU"," 3530706"," SP"," ESP"," -46.91973"," -22.357216",888
"889","Funciona","POINT (-47.662828 -22.778015)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 135000"," CAMPESTRE"," 13401630"," PIRACICABA"," 3538709"," SP"," AU PIRACICABA"," -47.662828"," -22.778015",889
"890","Funciona","POINT (-47.379774 -20.546266)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 21096,38"," 129000"," PROL. JD ANGELA ROSA"," 14403664"," FRANCA"," 3516200"," SP"," ESP"," -47.379774"," -20.546266",890
"891","Funciona","POINT (-47.377623 -20.542302)","SPE",NA,NA," EDUCACAO"," Entregue"," 1"," "," SPE"," 34500"," 114000"," CHACARA SANTA CRUZ"," 14403500"," FRANCA"," 3516200"," SP"," ESP"," -47.377623"," -20.542302",891
"892","Funciona","POINT (-46.43627 -23.535055)","SPE",NA,NA," INST.ASSIST.MEDICA SERV.PUBLICO-IAMSPE"," Entregue"," 1"," "," SPE"," 19934,79"," 165802,55"," ITAQUERA"," 8247025"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.43627"," -23.535055",892
"893","Funciona","POINT (-46.44874 -24.016221)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 34500"," 190000"," AVIACAO"," 11702802"," PRAIA GRANDE"," 3541000"," SP"," RMBS"," -46.44874"," -24.016221",893
"894","Funciona","POINT (-46.64365 -23.560624)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 33651,35"," 101000"," STA ETELVINA"," 08471200"," SÃO PAULO"," 3550308"," SP"," RMSP"," -46.64365"," -23.560624",894
"895","Funciona","POINT (-46.784501 -24.182046)","SPE",NA,NA," FUND.CTO.AT.SOCIO-EDUC.ADOL.FUND.CASA-SP"," Entregue"," 1"," "," SPE"," 31762,54"," 87000"," JD SUARAO"," 11740000"," ITANHAÉM"," 3522109"," SP"," RMBS"," -46.784501"," -24.182046",895
"896","Funciona","POINT (-47.438214 -20.513691)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 3100"," 120000"," RESIDENCIAL PALERMO CITY"," 14408056"," FRANCA"," 3516200"," SP"," ESP"," -47.438214"," -20.513691",896
"897","Funciona","POINT (-46.400355 -23.956173)","SPE",NA,NA," POLICIA MILITAR ESTADO SAO PAULO"," Entregue"," 1"," "," SPE"," 6468,38"," 145000"," PQ SAO VICENTE"," 11360070"," SÃO VICENTE"," 3551009"," SP"," RMBS"," -46.400355"," -23.956173",897
"898","Funciona","POINT (-47.847843 -23.384568)","SPE",NA,NA," CENTRO EDUC. TECNOL.PAULA SOUZA-CEETEPS"," Entregue"," 1"," "," SPE"," 14143,16"," 106200"," JD STA RITA"," 18274300"," TATUÍ"," 3554003"," SP"," RMS"," -47.847843"," -23.384568",898
