"","status","geometry","type","source","sYear","Empreendimento","Fase","Quantidade de UH"," Tipo de UH"," Programa"," Valor Estadual"," Valor Total"," Logradouro"," Número do Logradouro"," Bairro"," CEP"," Município"," Código do Município"," Região","Longitude","Latitude","id"
"347","Funciona","POINT (-49.9241666666667 -22.2638888888889)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO SÃO BENTO - GLEBA C"," OBRAS"," 272"," APTO"," FAR"," 4080000"," 23120000"," Rua MARIO BATAILO"," 0"," SÍTIO SANTA ROSA"," "," Marília"," 3529005"," ESP"," -49.9241666666667"," -22.2638888888889",347
"348","Funciona","POINT (-46.3966666666667 -23.4728333333333)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO SÃO DIONÍSIO"," ASSINADO"," 280"," APTO"," Entidade"," 5600000"," 26880000"," Rua ÂNGELO CALDINI"," 0"," "," 07262210"," Guarulhos"," 3518800"," RMSP"," -46.3966666666667"," -23.4728333333333",348
"349","Funciona","POINT (-46.3195833333333 -23.9356944444444)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO VANGUARDA I 969/2008"," CONCLUÍDO"," 113"," APTO"," CR.SOLIDARIO"," 1695000"," 5340612,35"," Rua dos Estivadores"," 83"," Paquetá"," "," Santos"," 3548500"," RMBS"," -46.3195833333333"," -23.9356944444444",349
"350","Funciona","POINT (-46.8118888888889 -23.5665)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO VILA ESPANHA"," OBRAS"," 300"," APTO"," FAR"," 5885458,94"," 28685458,94"," Avenida SARA VELOSO"," 1301"," VELOSO"," 06150270"," Osasco"," 3534401"," RMSP"," -46.8118888888889"," -23.5665",350
"351","Funciona","POINT (-46.6371666666667 -23.6778611111111)","Empreendimentos","Casa Paulista","2014"," CONDOMÍNIO VILA PATRIMONIAL 1099/2008"," ENTREGA TOTAL"," 96"," APTO"," CR.SOLIDARIO"," 1440000"," 4902763,24"," Rua Heriberto Frias"," s/n"," Jardim Miriam"," "," São Paulo"," 3550308"," RMSP"," -46.6371666666667"," -23.6778611111111",351
"352","Funciona","POINT (-46.5075833333333 -23.7112777777778)","Empreendimentos","Casa Paulista","2014"," CONDONDOMINIO VITÓRIA (VOL. I E II) 759/2008"," CONCLUÍDO"," 66"," CASA"," CR.SOLIDARIO"," 990000"," 3605717,91"," Estrada Cata Preta"," 279"," Guarará"," "," Santo André"," 3547809"," RMSP"," -46.5075833333333"," -23.7112777777778",352
"353","Funciona","POINT (-45.7866111111111 -23.2038972222222)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL BOM RETIRO II"," OBRAS"," 198"," APTO"," FAR"," 3960000"," 19008000"," Estrada municipal do mato dentro"," s/n"," bom retiro"," 12225470"," São José dos Campos"," 3549904"," RMVPLN"," -45.7866111111111"," -23.2038972222222",353
"354","Funciona","POINT (-46.8877222222222 -21.5958333333333)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL CHICO XAVIER"," OBRAS >= 85%"," 212"," CASA"," FAR"," 1967183,58"," 16807183,58"," Avenida                   AMÉRICO EMÍLIO ROMI"," "," SÍTIO NOVO"," 13720000"," São José do Rio Pardo"," 3549706"," ESP"," -46.8877222222222"," -21.5958333333333",354
"355","Funciona","POINT (-46.3531388888889 -23.5014444444444)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL CHIQUINHA GONZAGA"," ENTREGA TOTAL"," 160"," CASA"," Entidade"," 2504151,98"," 10184110,97"," Avenida Ítalo Adami"," 2950"," Rancho Alegre"," 08574020"," Itaquaquecetuba"," 3523107"," RMSP"," -46.3531388888889"," -23.5014444444444",355
"356","Funciona","POINT (-45.7953888888889 -23.2255833333333)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL COLINAS 1"," OBRAS"," 200"," APTO"," FAR"," 3962933,42"," 19162933,41"," Estrada DOM JOSÉ ANTÔNIO DO COUTO"," 0"," "," "," São José dos Campos"," 3549904"," RMVPLN"," -45.7953888888889"," -23.2255833333333",356
"357","Funciona","POINT (-45.7953888888889 -23.2261388888889)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL COLINAS 2"," OBRAS >= 85%"," 200"," APTO"," FAR"," 3999860,28"," 19199860,27"," Estrada DOM JOSÉ ANTÔNO DO COUTO"," 0"," "," "," São José dos Campos"," 3549904"," RMVPLN"," -45.7953888888889"," -23.2261388888889",357
"358","Funciona","POINT (-46.794275 -23.6779444444444)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL DOM JOSÉ II"," ASSINADO"," 200"," APTO"," Entidade"," 4000000"," 17162000"," Estrada                   de Itapecerica"," "," PARQUE FERNANDA"," 05858002"," São Paulo"," 3550308"," RMSP"," -46.794275"," -23.6779444444444",358
"359","Funciona","POINT (-51.1127222222222 -20.6372222222222)","Empreendimentos","Casa Paulista","2014"," PEREIRA BARRETO"," ASSINADO"," 236"," CASA"," PDU"," 11287713"," 12744000","  "," "," "," "," PEREIRA BARRETO"," 3537404"," ESP"," -51.1127222222222"," -20.6372222222222",359
"360","Funciona","POINT (-50.1765277777778 -22.1073611111111)","Empreendimentos","Casa Paulista","2014"," POMPEIA"," OBRAS"," 40"," CASA"," M.MELHOR"," 640000"," 640000"," Rua ADI RODRIGUES"," S/N"," PRIMAVERA"," 17500000"," POMPÉIA"," 3540002"," ESP"," -50.1765277777778"," -22.1073611111111",360
"361","Funciona","POINT (-50.5385555555556 -19.9457777777778)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL ADUPO"," OBRAS"," 120"," LOTE"," PLU"," 1200000"," 1391518,52"," Chácara SANTA RITA"," S/N"," FAZENDA SANTA RITA"," "," POPULINA"," 3540408"," ESP"," -50.5385555555556"," -19.9457777777778",361
"362","Funciona","POINT (-45.2601111111111 -22.8355555555556)","Empreendimentos","Casa Paulista","2014"," POTIM"," OBRAS"," 40"," CASA"," M.MELHOR"," 640000"," 640000"," Avenida NOSSA SENHORA APARECIDA "," S/N"," VISTA ALEGRE"," 12525000"," POTIM"," 3540754"," RMVPLN"," -45.2601111111111"," -22.8355555555556",362
"363","Funciona","POINT (-52.1243888888889 -21.7582777777778)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO RESIDENCIAL VILLAGE LAGOINHA"," OBRAS"," 50"," CASA"," M.MELHOR"," 601986,82"," 601986,82"," Rua Principal JOÃO JUSTINO DOS SANTOS "," S/N"," "," "," PRESIDENTE EPITÁCIO"," 3541307"," ESP"," -52.1243888888889"," -21.7582777777778",363
"364","Funciona","POINT (-49.8603888888889 -21.5359722222222)","Empreendimentos","Casa Paulista","2014"," PROMISSÃO"," OBRAS"," 39"," CASA"," M.MELHOR"," 624000"," 624000","  "," "," "," "," PROMISSÃO"," 3541604"," ESP"," -49.8603888888889"," -21.5359722222222",364
"365","Funciona","POINT (-49.22725 -21.8917777777778)","Empreendimentos","Casa Paulista","2014"," REGINOPOLIS"," OBRAS"," 40"," CASA"," M.MELHOR"," 640000"," 640000"," Rua ANTONIO LUNA"," S/N"," JARDIM MONTE ALEGRE"," 17190000"," REGINÓPOLIS"," 3542503"," ESP"," -49.22725"," -21.8917777777778",365
"366","Funciona","POINT (-47.59 -20.45775)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO RESIDENCIAL FARID SALOMÃO"," OBRAS"," 203"," LOTE"," PLU"," 1925112,30"," 2019599,03"," Rua PRUDENTE DE MORAIS"," 709"," RIBEIRÃO CORRENTE"," "," RIBEIRÃO CORRENTE"," 3543105"," ESP"," -47.59"," -20.45775",366
"367","Funciona","POINT (-49.6802222222222 -19.9819444444444)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL FELICIDADE"," ENTREGA TOTAL"," 69"," LOTE"," PLU"," 690000"," 762462,97"," Rua                       10"," "," "," "," RIOLÂNDIA"," 3544202"," ESP"," -49.6802222222222"," -19.9819444444444",367
"368","Funciona","POINT (-51.0311111111111 -20.3435277777778)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO RESIDENCIAL ADUR"," OBRAS"," 132"," LOTE"," PLU"," 439013,35"," 462859,08"," Rodovia EUCLIDES DA CUNHA"," S/N"," "," "," RUBINÉIA"," 3544509"," ESP"," -51.0311111111111"," -20.3435277777778",368
"369","Funciona","POINT (-50.7289166666667 -20.0315)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL ADESCAU II"," ENTREGA TOTAL"," 102"," LOTE"," PLU"," 775555,88"," 775555,88"," Rua Principal JOÃO LUJAN"," S/N"," "," "," SANTA ALBERTINA"," 3545704"," ESP"," -50.7289166666667"," -20.0315",369
"370","Funciona","POINT (-50.7283055555556 -20.0309166666667)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL ADESCAU I"," ENTREGA TOTAL"," 99"," LOTE"," PLU"," 990000"," 1096150"," Rua Principal JOÃO LUJAN"," S/N"," "," "," SANTA ALBERTINA"," 3545704"," ESP"," -50.7283055555556"," -20.0309166666667",370
"371","Funciona","POINT (-45.8880555555556 -23.3938055555556)","Empreendimentos","Casa Paulista","2014"," SANTA BRANCA"," OBRAS"," 28"," CASA"," M.MELHOR"," 448000"," 448000"," "," "," "," "," SANTA BRANCA"," 3546009"," RMVPLN"," -45.8880555555556"," -23.3938055555556",371
"372","Funciona","POINT (-50.9292222222222 -20.0921111111111)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO RESIDENCIAL ADUSCO"," OBRAS"," 93"," LOTE"," PLU"," 891442,99"," 907061,77"," Loteamento LOTE 1.878, GLEBA B-2"," S/N"," "," "," SANTA CLARA D'OESTE"," 3546108"," ESP"," -50.9292222222222"," -20.0921111111111",372
"373","Funciona","POINT (-48.1663055555556 -22.57)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO RESIDENCIAL JARDIM ITÁLIA"," OBRAS"," 40"," CASA"," M.MELHOR"," 614771,94"," 614771,94","  "," "," "," "," SANTA MARIA DA SERRA"," 3547007"," ESP"," -48.1663055555556"," -22.57",373
"374","Funciona","POINT (-50.4978611111111 -20.9332777777778)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL SANTO ANTONIO DO ARACANGUÁ"," ENTREGA TOTAL"," 30"," CASA"," M.MELHOR"," 423587,53"," 423587,53"," Rua Principal SANTO ANTONIO DE ARACANGUÁ"," S/N"," CENTRO"," "," SANTO ANTÔNIO DO ARACANGUÁ"," 3548054"," ESP"," -50.4978611111111"," -20.9332777777778",374
"375","Funciona","POINT (-50.3547777777778 -20.5113055555556)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL PARQUE DAS PALMEIRAS"," ENTREGA TOTAL"," 32"," LOTE"," PLU"," 266665,01"," 270197,87"," Rua Principal OSVALDO MENDES DA COSTA"," S/N"," "," "," SÃO JOÃO DE IRACEMA"," 3549250"," ESP"," -50.3547777777778"," -20.5113055555556",375
"376","Funciona","POINT (-50.3565555555556 -20.5111944444444)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO RESIDENCIAL PARQUE DAS PALMEIRAS"," ENTREGA TOTAL"," 30"," CASA"," M.MELHOR"," 479355,08"," 479355,08"," Rua RUA OSVALDO MENDES DA COSTA"," S/N"," "," "," SÃO JOÃO DE IRACEMA"," 3549250"," ESP"," -50.3565555555556"," -20.5111944444444",376
"377","Funciona","POINT (-46.9062222222222 -21.5902777777778)","Empreendimentos","Casa Paulista","2014"," VALE REDENTOR"," OBRAS"," 3785"," FAMÍLIA"," PDU"," 1616244,57"," 1626310,08"," "," "," "," "," SÃO JOSÉ DO RIO PARDO"," 3549706"," ESP"," -46.9062222222222"," -21.5902777777778",377
"378","Funciona","POINT (-47.1493611111111 -23.56)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL DE INTERESSE SOCIAL PARQUE LAGO DOS PATOS"," ASSINADO"," 152"," CASA"," M.MELHOR"," 2279306,35"," 4101124,90"," Rua PAOLO SABATINI"," S/N"," GOIANÃ"," "," SÃO ROQUE"," 3550605"," RMS"," -47.1493611111111"," -23.56",378
"379","Funciona","POINT (-49.9036944444444 -20.6501388888889)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO NOROESTE PAULISTA"," ENTREGA TOTAL"," 30"," CASA"," M.MELHOR"," 479624,17"," 479624,17"," Rua Principal MARECHAL CASTELO BRANCO"," S/N"," "," "," SEBASTIANÓPOLIS DO SUL"," 3551306"," ESP"," -49.9036944444444"," -20.6501388888889",379
"380","Funciona","POINT (-50.92425 -20.6876944444444)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL SUD MENNUCCI F"," OBRAS"," 122"," LOTE"," PLU"," 1152216,17"," 1157248,40"," Rua                       MANOEL DA SILVA MARTELO"," "," "," "," SUD MENNUCCI"," 3552304"," ESP"," -50.92425"," -20.6876944444444",380
"381","Funciona","POINT (-46.7459166666667 -21.4715277777778)","Empreendimentos","Casa Paulista","2014"," JARDIM PREFEITO JONAS SCAFF"," OBRAS >= 85%"," 224"," LOTE"," PLU"," 2230235,25"," 2516354,89"," Rua Principal HUNMBERTO MAIERU"," S/N"," "," "," TAPIRATIBA"," 3553609"," ESP"," -46.7459166666667"," -21.4715277777778",381
"382","Funciona","POINT (-52.1734166666667 -22.5311111111111)","Empreendimentos","Casa Paulista","2014"," TEODORO SAMPAIO"," OBRAS"," 50"," CASA"," M.MELHOR"," 800000"," 800000"," "," "," "," "," TEODORO SAMPAIO"," 3554300"," ESP"," -52.1734166666667"," -22.5311111111111",382
"383","Funciona","POINT (-50.0557222222222 -21.051)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO RESIDENCIAL ANTÔNIO ZACARIAS"," OBRAS"," 67"," CASA"," PLU"," 478887,70"," 490674,58"," Avenida DA SAUDADE"," S/N"," "," "," ZACARIAS"," 3557154"," ESP"," -50.0557222222222"," -21.051",383
"384","Funciona","POINT (-46.6325555555556 -22.4748888888889)","Empreendimentos","Casa Paulista","2014"," AGUAS DE LINDOIA"," ASSINADO"," 40"," CASA"," M.MELHOR"," 640000"," 640000"," Rua JABOTICABAL"," S/N"," PIMENTÉIS"," 13940000"," ÁGUAS DE LINDÓIA"," 3500501"," ESP"," -46.6325555555556"," -22.4748888888889",384
"385","Funciona","POINT (-48.9980555555556 -22.4730555555556)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL MINHA CASA MINHA VIDA BAIRRO JARDIM SANTA CÂNDIDA"," OBRAS"," 60"," CASA"," M.MELHOR"," 877026"," 877026"," Rua Uganda, Tanzania, Somália, Waldemer Duarte e José Galiani"," S/N"," Jardim Santa Candida"," "," AGUDOS"," 3500709"," ESP"," -48.9980555555556"," -22.4730555555556",385
"386","Funciona","POINT (-51.4244722222222 -22.0629722222222)","Empreendimentos","Casa Paulista","2014"," PARQUE DOS PINHEIROS"," ASSINADO"," 20"," CASA"," M.MELHOR"," 312446,14"," 312446,14"," Avenida CASTRO ALVES"," S/N"," PQ. DOS PINHEIROS"," "," ÁLVARES MACHADO"," 3501301"," ESP"," -51.4244722222222"," -22.0629722222222",386
"387","Funciona","POINT (-47.0681388888889 -23.4335)","Empreendimentos","Casa Paulista","2014"," NOVA ARAÇA"," OBRAS"," 28"," CASA"," M.MELHOR"," 448000"," 448000"," Estrada IGAVETA"," S/N"," IGAVETA"," 1814700"," ARAÇARIGUAMA"," 3502754"," RMS"," -47.0681388888889"," -23.4335",387
"388","Funciona","POINT (-48.1788888888889 -21.7839166666667)","Empreendimentos","Casa Paulista","2014"," CONJUNTO RESIDENCIAL VALLE VERDE"," OBRAS"," 1440"," CASA"," PDU"," 1300000"," 1304067,26"," Avenida BERCHOLINA A. C. CONCEIÇÃO"," S/N"," JARDIM ROBERTO SELMI"," "," ARARAQUARA"," 3503208"," ESP"," -48.1788888888889"," -21.7839166666667",388
"389","Funciona","POINT (-48.5035277777778 -24.7593611111111)","Empreendimentos","Casa Paulista","2014"," BARRA DO TURVO"," OBRAS"," 38"," CASA"," M.MELHOR"," 608000"," 608000"," "," "," "," "," BARRA DO TURVO"," 3505401"," ESP"," -48.5035277777778"," -24.7593611111111",389
"390","Funciona","POINT (-48.3076388888889 -23.1297777777778)","Empreendimentos","Casa Paulista","2014"," VILA NOVA ESPERANÇA"," OBRAS"," 40"," CASA"," M.MELHOR"," 640000"," 640000"," Estrada BFT 040"," S/N"," BAIRRO DOS ÓRGÃOS"," 18590000"," BOFETE"," 3506904"," ESP"," -48.3076388888889"," -23.1297777777778",390
"391","Funciona","POINT (-49.1513055555556 -24.3168888888889)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL PARQUE DAS ARAUCÁRIAS"," ASSINADO"," 40"," CASA"," M.MELHOR"," 640000"," 640000"," Rua RUA 01 ATÉ A RUA 04"," S/N"," "," "," BOM SUCESSO DE ITARARÉ"," 3507159"," ESP"," -49.1513055555556"," -24.3168888888889",391
"392","Funciona","POINT (-48.7812222222222 -22.1930555555556)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO RESIDENCIAL BORACÉIA - F"," OBRAS"," 84"," LOTE"," PLU"," 546896,40"," 552582"," Rua Principal APARECIDO DURVALINO SIMPIONI"," S/N"," JARDIM PARAÍSO"," "," BORACÉIA"," 3507308"," ESP"," -48.7812222222222"," -22.1930555555556",392
"393","Funciona","POINT (-49.6107222222222 -23.2094444444444)","Empreendimentos","Casa Paulista","2014"," CAFELÂNDIA"," OBRAS"," 22"," CASA"," M.MELHOR"," 352000"," 352000"," Rua PROGRAMA MINHA CASA MINHA VIDA II E III"," S/N"," VILA BELÉM"," 16500000"," CAFELÂNDIA"," 3508801"," ESP"," -49.6107222222222"," -23.2094444444444",393
"394","Funciona","POINT (-48.3503333333333 -24.0021388888889)","Empreendimentos","Casa Paulista","2014"," CAPÃO BONITO"," OBRAS"," 42"," CASA"," M.MELHOR"," 672000"," 672000","  "," "," "," "," CAPÃO BONITO"," 3510203"," ESP"," -48.3503333333333"," -24.0021388888889",394
"395","Funciona","POINT (-47.7296666666667 -23.4723333333333)","Empreendimentos","Casa Paulista","2014"," NÚCLEO HABITACIONAL JARDIM NOVA ESPERANÇA"," OBRAS"," 40"," CASA"," M.MELHOR"," 640000"," 640611,41"," Estrada JUVENAL MOREIRA DE LARA"," S/N"," "," "," CAPELA DO ALTO"," 3510302"," RMS"," -47.7296666666667"," -23.4723333333333",395
"396","Funciona","POINT (-47.0812777777778 -21.7669722222222)","Empreendimentos","Casa Paulista","2014"," CASA BRANCA"," OBRAS"," 50"," CASA"," M.MELHOR"," 800000"," 800000"," Rua FAMÍLIA MACHADO"," S/N"," JARDIM BELA VISTA"," 13700000"," CASA BRANCA"," 3510807"," ESP"," -47.0812777777778"," -21.7669722222222",396
"397","Funciona","POINT (-51.4899444444444 -20.8692222222222)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO RESIDENCIAL DE INTERESSE SOCIAL NOVA ESPERANÇA DE OLGA BENÁRIO"," OBRAS"," 178"," LOTE"," PLU"," 1242288,99"," 1250233,83"," Via de Acesso ANEL VIÁRIO SEBASTIÃO ANTONIO DA SILVA"," S/N"," "," "," CASTILHO"," 3511003"," ESP"," -51.4899444444444"," -20.8692222222222",397
"398","Funciona","POINT (-51.4888333333333 -20.8690555555556)","Empreendimentos","Casa Paulista","2014"," CASTILHO"," OBRAS"," 50"," CASA"," M.MELHOR"," 800000"," 1627398,04","  "," "," "," "," CASTILHO"," 3511003"," ESP"," -51.4888333333333"," -20.8690555555556",398
"399","Funciona","POINT (-47.9783055555556 -21.2454722222222)","Empreendimentos","Casa Paulista","2014"," VILA RIZZI"," OBRAS"," 39"," CASA"," M.MELHOR"," 624000"," 624000"," Rua FELÍCIO PESSOTTI  / VEREADOR NOBIL LORENZATO"," S/N"," VILA RIZZI"," 14120000"," DUMONT"," 3514601"," ESP"," -47.9783055555556"," -21.2454722222222",399
"400","Funciona","POINT (-52.6071666666667 -22.5056111111111)","Empreendimentos","Casa Paulista","2014"," EUCLIDES DA CUNHA PAULISTA"," OBRAS"," 40"," CASA"," M.MELHOR"," 640000"," 640000"," Rua RUA UM "," S/N"," EUCLIDES DA CUNHA"," 19275000"," EUCLIDES DA CUNHA PAULISTA"," 3515350"," ESP"," -52.6071666666667"," -22.5056111111111",400
"401","Funciona","POINT (-50.7271944444444 -22.9050833333333)","Empreendimentos","Casa Paulista","2014"," JARDIM VITÓRIA 2"," OBRAS"," 40"," CASA"," M.MELHOR"," 632091,46"," 632091,46"," Rua PEDRO MARCOS DE SOUZA"," S/N"," CENTRO"," "," FLORÍNIA"," 3516101"," ESP"," -50.7271944444444"," -22.9050833333333",401
"402","Funciona","POINT (-49.6550555555556 -22.2125277777778)","Empreendimentos","Casa Paulista","2014"," GARÇA"," OBRAS"," 41"," CASA"," M.MELHOR"," 656000"," 656000","  "," "," "," "," GARÇA"," 3516705"," ESP"," -49.6550555555556"," -22.2125277777778",402
"403","Funciona","POINT (-49.1942222222222 -21.0986944444444)","Empreendimentos","Casa Paulista","2014"," CONJ. HABITACIONAL PREFEITO ALBERTO FRANQUINI"," OBRAS >= 85%"," 28"," CASA"," M.MELHOR"," 397896,62"," 397896,62"," Avenida 7 DE SETEMBRO"," S/N"," TERMAS DE IBIRÁ"," "," IBIRÁ"," 3519402"," ESP"," -49.1942222222222"," -21.0986944444444",403
"404","Funciona","POINT (-47.7156388888889 -24.8498055555556)","Empreendimentos","Casa Paulista","2014"," ILHA COMPRIDA"," OBRAS"," 40"," CASA"," M.MELHOR"," 640000"," 640000"," Rua DIAMANTINA E VIELA UBERABA"," S/N"," BALNEÁRIO BRITÂNIA"," 11925970"," ILHA COMPRIDA"," 3520426"," ESP"," -47.7156388888889"," -24.8498055555556",404
"405","Funciona","POINT (-51.3476388888889 -20.4312777777778)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL MORADA DO SOL"," OBRAS"," 450"," LOTE"," PLU"," 4500000"," 5937950,17"," Rua                       ITAMAR GOUVEIA"," "," "," "," ILHA SOLTEIRA"," 3520442"," ESP"," -51.3476388888889"," -20.4312777777778",405
"406","Funciona","POINT (-50.2899722222222 -19.9796388888889)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO RESIDENCIAL ADUI"," OBRAS"," 105"," LOTE"," PLU"," 920214,29"," 956256,04"," Rua RUA A ATÉ A RUA H"," S/N"," "," "," INDIAPORÃ"," 3520707"," ESP"," -50.2899722222222"," -19.9796388888889",406
"407","Funciona","POINT (-47.5483333333333 -23.4427222222222)","Empreendimentos","Casa Paulista","2014"," FAZENDA VILETA"," OBRAS"," 1061"," FAMÍLIA"," PDU"," 9489978,56"," 9689978,56"," Selecione... "," "," GEORGE OETERER"," "," IPERÓ"," 3521002"," RMS"," -47.5483333333333"," -23.4427222222222",407
"408","Funciona","POINT (-47.6393333333333 -23.4056388888889)","Empreendimentos","Casa Paulista","2014"," CAPOAVINHA"," OBRAS"," 38"," CASA"," M.MELHOR"," 608000"," 608000"," Rua DIVA RONDINELLI PAULA LEITE "," S/N"," CAPOAVINHA"," 18560000"," IPERÓ"," 3521002"," RMS"," -47.6393333333333"," -23.4056388888889",408
"409","Funciona","POINT (-48.0132222222222 -20.4301666666667)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL PREFEITO NIVALDO SILVA"," OBRAS"," 40"," CASA"," M.MELHOR"," 640000"," 640000"," Avenida JUVERCILIA TAVARES BARBOSA"," S/N"," "," "," IPUÃ"," 3521309"," ESP"," -48.0132222222222"," -20.4301666666667",409
"410","Funciona","POINT (-49.1456666666667 -23.9058888888889)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL BELA VISTA"," OBRAS"," 40"," CASA"," M.MELHOR"," 640000"," 640000"," Rua UM"," S/N"," ÁGUA DAS CRUZINHAS"," 18440000"," ITABERÁ"," 3521705"," ESP"," -49.1456666666667"," -23.9058888888889",410
"411","Funciona","POINT (-48.8418333333333 -24.6394444444444)","Empreendimentos","Casa Paulista","2014"," ITAOCA"," OBRAS"," 40"," CASA"," M.MELHOR"," 640000"," 640000"," Rua DIVERSOS ENDEREÇOS"," S/N"," CENTRO"," "," ITAÓCA"," 3522158"," ESP"," -48.8418333333333"," -24.6394444444444",411
"412","Funciona","POINT (-46.9744722222222 -21.7314444444444)","Empreendimentos","Casa Paulista","2014"," JARDIM NOVA ITOBI"," ENTREGA TOTAL"," 305"," LOTE"," PDU"," 1499170,92"," 1501285,48"," Rodovia                   VICENTE NASSER - SP 350"," "," "," "," ITOBI"," 3523800"," ESP"," -46.9744722222222"," -21.7314444444444",412
"413","Funciona","POINT (-46.2753055555556 -22.9291944444444)","Empreendimentos","Casa Paulista","2014"," JOANOPOLIS"," OBRAS"," 40"," CASA"," M.MELHOR"," 640000"," 640000"," Rua 04"," S/N"," BAIRRO DOS PINTOS"," 12980000"," JOANÓPOLIS"," 3525508"," ESP"," -46.2753055555556"," -22.9291944444444",413
"414","Funciona","POINT (-51.1161666666667 -21.1466666666667)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO MIRANDÓPOLIS - I"," ASSINADO"," 50"," CASA"," M.MELHOR"," 501707,50"," 501707,50"," Rua ANTONIO VERONESE "," S/N"," "," "," MIRANDÓPOLIS"," 3530102"," ESP"," -51.1161666666667"," -21.1466666666667",414
"415","Funciona","POINT (-50.0981388888889 -20.8513333333333)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO MONÇÕES I"," ENTREGA TOTAL"," 124"," LOTE"," PLU"," 559450,17"," 562711,56"," Rua                       Rio Branco"," "," "," "," MONÇÕES"," 3531001"," ESP"," -50.0981388888889"," -20.8513333333333",415
"416","Funciona","POINT (-51.4916944444444 -21.1058055555556)","Empreendimentos","Casa Paulista","2014"," LOTEAMENTO RESIDENCIAL JARDIM BELA VISTA"," CONCLUÍDO"," 64"," LOTE"," PLU"," 573538,71"," 590565,21"," Rua Principal RUA MARCILIO BARBOSA DE OLIVEIRA"," S/N"," "," "," NOVA INDEPENDÊNCIA"," 3533205"," ESP"," -51.4916944444444"," -21.1058055555556",416
"417","Funciona","POINT (-47.9027222222222 -20.7076388888889)","Empreendimentos","Casa Paulista","2014"," CONJUNTO HABITACIONAL DOUTOR JULIO BUCCI"," OBRAS"," 60"," CASA"," M.MELHOR"," 890859,44"," 890859,44"," "," "," "," "," ORLÂNDIA"," 3534302"," ESP"," -47.9027222222222"," -20.7076388888889",417
"418","Funciona","POINT (-50.2091388888889 -22.7835277777778)","Empreendimentos","Casa Paulista","2014"," PALMITAL MCMV II"," CONCLUÍDO"," 27"," CASA"," M.MELHOR"," 432000"," 432000"," Rua Antonio Alonso esquina e Luiz Basso Sobrinho"," s/n"," centro"," 19970970"," PALMITAL"," 3535309"," ESP"," -50.2091388888889"," -22.7835277777778",418
"419","Funciona","POINT (-50.2091388888889 -22.7835277777778)","Empreendimentos","Casa Paulista","2014"," PALMITAL MCMV I"," OBRAS"," 30"," CASA"," M.MELHOR"," 239384,40"," 239384,40"," Rua RUA AUGUSTO DOS SANTOS E RUA ANTÔNIO ALONSO"," S/N"," "," "," PALMITAL"," 3535309"," ESP"," -50.2091388888889"," -22.7835277777778",419
"420","Funciona","POINT (-50.5891944444444 -20.1050277777778)","Empreendimentos","Casa Paulista","2014"," RESIDENCIAL ADUP"," OBRAS"," 93"," LOTE"," PLU"," 930000"," 996364,69"," Rua Principal CORREGO DAS ARARAS"," S/N"," "," "," PARANAPUÃ"," 3535903"," ESP"," -50.5891944444444"," -20.1050277777778",420
